Date,Z_Score,Signal,Position
2025-10-09 13:30:00+00:00,-0.8576107694846076,1,1
2025-10-09 14:30:00+00:00,-0.7769019958395074,1,1
2025-10-09 15:30:00+00:00,-0.9072841333512514,1,1
2025-10-09 16:30:00+00:00,-0.8006290581105957,1,1
2025-10-09 17:30:00+00:00,-0.8549646756863742,1,1
2025-10-09 18:30:00+00:00,-0.8254100110192354,1,1
2025-10-09 19:30:00+00:00,-0.7726244711446228,1,1
2025-10-10 13:30:00+00:00,-0.44370259443885196,1,1
2025-10-10 14:30:00+00:00,-0.3047155217575148,0,1
2025-10-10 15:30:00+00:00,-0.4088816154960573,1,1
2025-10-10 16:30:00+00:00,-0.35230365089490673,0,1
2025-10-10 17:30:00+00:00,-0.35605094622024,0,1
2025-10-10 18:30:00+00:00,-0.3405683039157465,0,1
2025-10-10 19:30:00+00:00,-0.32949647466615456,0,1
2025-10-13 13:30:00+00:00,-0.6690946028337867,1,1
2025-10-13 14:30:00+00:00,-0.5323447581296303,1,1
2025-10-13 15:30:00+00:00,-0.5977869998056582,1,1
2025-10-13 16:30:00+00:00,-0.5483399272775246,1,1
2025-10-13 17:30:00+00:00,-0.5586041390308052,1,1
2025-10-13 18:30:00+00:00,-0.5057728891502138,1,1
2025-10-13 19:30:00+00:00,-0.46649570001724283,1,1
2025-10-14 13:30:00+00:00,-0.28415700354422424,0,1
2025-10-14 14:30:00+00:00,-0.3702361179876924,0,1
2025-10-14 15:30:00+00:00,-0.36711629319982725,0,1
2025-10-14 16:30:00+00:00,-0.2576120737764923,0,1
2025-10-14 17:30:00+00:00,-0.21872567702351298,0,1
2025-10-14 18:30:00+00:00,-0.17768409212718148,0,1
2025-10-14 19:30:00+00:00,-0.11088990505530849,0,1
2025-10-15 13:30:00+00:00,-0.11242727532792159,0,1
2025-10-15 14:30:00+00:00,-0.25054144936316836,0,1
2025-10-15 15:30:00+00:00,-0.24771954335261512,0,1
2025-10-15 16:30:00+00:00,-0.30748604876774027,0,1
2025-10-15 17:30:00+00:00,-0.29138669422740554,0,1
2025-10-15 18:30:00+00:00,-0.31798303412954554,0,1
2025-10-15 19:30:00+00:00,-0.2762893615419365,0,1
2025-10-16 13:30:00+00:00,-0.03907262557799964,0,1
2025-10-16 14:30:00+00:00,0.13958550725095378,0,1
2025-10-16 15:30:00+00:00,0.053352734399111396,0,1
2025-10-16 16:30:00+00:00,0.07174330146584663,0,1
2025-10-16 17:30:00+00:00,-0.03322140059807981,0,1
2025-10-16 18:30:00+00:00,-0.041376707141172545,0,1
2025-10-16 19:30:00+00:00,-0.05020841059775553,0,1
2025-10-17 13:30:00+00:00,0.19089148394179248,0,1
2025-10-17 14:30:00+00:00,0.1457082369408328,0,1
2025-10-17 15:30:00+00:00,0.2261257615909516,0,1
2025-10-17 16:30:00+00:00,0.1921444968142878,0,1
2025-10-17 17:30:00+00:00,0.2616872947542018,0,1
2025-10-17 18:30:00+00:00,0.2793747430632193,0,1
2025-10-17 19:30:00+00:00,0.2914497952135256,0,1
2025-10-20 13:30:00+00:00,0.11946889407706462,0,1
2025-10-20 14:30:00+00:00,0.20995707455305004,0,1
2025-10-20 15:30:00+00:00,0.2809861359224638,0,1
2025-10-20 16:30:00+00:00,0.27256014335962886,0,1
2025-10-20 17:30:00+00:00,0.2596755677286171,0,1
2025-10-20 18:30:00+00:00,0.29694988498401353,0,1
2025-10-20 19:30:00+00:00,0.2914872306762683,0,1
2025-10-21 13:30:00+00:00,1.136357481890722,-1,-1
2025-10-21 14:30:00+00:00,1.0714511798598194,-1,-1
2025-10-21 15:30:00+00:00,1.066372353118402,-1,-1
2025-10-21 16:30:00+00:00,1.198467004338053,-1,-1
2025-10-21 17:30:00+00:00,1.2852598902827506,-1,-1
2025-10-21 18:30:00+00:00,1.1127863866291328,-1,-1
2025-10-21 19:30:00+00:00,1.2369311412030883,-1,-1
2025-10-22 13:30:00+00:00,1.328236539005955,-1,-1
2025-10-22 14:30:00+00:00,1.3691631370656872,-1,-1
2025-10-22 15:30:00+00:00,1.2672794007055252,-1,-1
2025-10-22 16:30:00+00:00,1.3339553797239494,-1,-1
2025-10-22 17:30:00+00:00,1.2052816040416434,0,-1
2025-10-22 18:30:00+00:00,1.1193153351552108,0,-1
2025-10-22 19:30:00+00:00,1.071632495344588,0,-1
2025-10-23 13:30:00+00:00,0.9055841723835321,0,-1
2025-10-23 14:30:00+00:00,0.7637615972107501,0,-1
2025-10-23 15:30:00+00:00,0.6762751544967062,0,-1
2025-10-23 16:30:00+00:00,0.7189796484202495,0,-1
2025-10-23 17:30:00+00:00,0.678024793446816,0,-1
2025-10-23 18:30:00+00:00,0.7866759905609566,0,-1
2025-10-23 19:30:00+00:00,0.7238601281390533,0,-1
2025-10-24 13:30:00+00:00,0.7610547835543926,0,-1
2025-10-24 14:30:00+00:00,0.7021150115329783,0,-1
2025-10-24 15:30:00+00:00,0.7260773180788224,0,-1
2025-10-24 16:30:00+00:00,0.7106326918418457,0,-1
2025-10-24 17:30:00+00:00,0.7429971112551841,0,-1
2025-10-24 18:30:00+00:00,0.6671175688949951,0,-1
2025-10-24 19:30:00+00:00,0.6453602698904811,0,-1
